id,digit
4847,2
4848,6
4849,5
4850,1
4851,1
4852,2
4853,6
4854,5
4855,9
4856,5
4857,9
4858,1
4859,1
4860,5
4861,3
4862,3
4863,3
4864,2
4865,8
4866,4
4867,1
4868,5
4869,9
4870,5
4871,0
4872,6
4873,9
4874,9
4875,9
4876,9
4877,0
4878,5
4879,9
4880,9
4881,7
4882,8
4883,8
4884,6
4885,6
4886,2
4887,9
4888,5
4889,7
4890,7
4891,2
4892,8
4893,2
4894,6
4895,5
4896,4
4897,4
4898,9
4899,6
4900,5
4901,2
4902,9
4903,3
4904,6
4905,6
4906,9
4907,4
4908,4
4909,9
4910,5
4911,6
4912,6
4913,5
4914,8
4915,2
4916,3
4917,6
4918,0
4919,7
4920,7
4921,6
4922,2
4923,2
4924,9
4925,2
4926,2
4927,7
4928,2
4929,4
4930,6
4931,4
4932,9
4933,0
4934,9
4935,6
4936,5
4937,6
4938,6
4939,4
4940,6
4941,5
4942,9
4943,3
4944,6
4945,2
4946,6
4947,9
4948,4
4949,5
4950,8
4951,0
4952,9
4953,8
4954,8
4955,4
4956,1
4957,1
4958,7
4959,6
4960,9
4961,6
4962,5
4963,2
4964,4
4965,9
4966,5
4967,0
4968,2
4969,2
4970,9
4971,5
4972,6
4973,9
4974,9
4975,9
4976,2
4977,6
4978,9
4979,5
4980,9
4981,2
4982,5
4983,9
4984,4
4985,7
4986,2
4987,9
4988,2
4989,6
4990,7
4991,4
4992,7
4993,2
4994,6
4995,1
4996,1
4997,9
4998,4
4999,4
5000,8
5001,4
5002,9
5003,1
5004,1
5005,1
5006,8
5007,9
5008,9
5009,9
5010,6
5011,6
5012,6
5013,9
5014,2
5015,6
5016,6
5017,5
5018,5
5019,9
5020,4
5021,1
5022,2
5023,3
5024,9
5025,1
5026,5
5027,1
5028,5
5029,6
5030,5
5031,2
5032,5
5033,2
5034,5
5035,9
5036,7
5037,5
5038,7
5039,2
5040,2
5041,2
5042,7
5043,6
5044,6
5045,6
5046,5
5047,3
5048,9
5049,8
5050,2
5051,1
5052,0
5053,6
5054,9
5055,9
5056,2
5057,5
5058,1
5059,4
5060,9
5061,2
5062,2
5063,9
5064,6
5065,5
5066,9
5067,9
5068,6
5069,1
5070,7
5071,2
5072,5
5073,6
5074,2
5075,9
5076,3
5077,0
5078,4
5079,8
5080,2
5081,8
5082,2
5083,5
5084,6
5085,9
5086,5
5087,7
5088,0
5089,7
5090,2
5091,8
5092,2
5093,2
5094,0
5095,6
5096,1
5097,2
5098,1
5099,6
5100,3
5101,4
5102,8
5103,4
5104,4
5105,3
5106,5
5107,8
5108,0
5109,2
5110,2
5111,5
5112,5
5113,2
5114,0
5115,7
5116,3
5117,1
5118,7
5119,9
5120,6
5121,9
5122,2
5123,9
5124,1
5125,4
5126,5
5127,7
5128,1
5129,3
5130,9
5131,2
5132,9
5133,8
5134,1
5135,9
5136,1
5137,1
5138,5
5139,9
5140,6
5141,4
5142,8
5143,9
5144,2
5145,1
5146,7
5147,2
5148,4
5149,4
5150,4
5151,2
5152,6
5153,8
5154,6
5155,2
5156,4
5157,9
5158,1
5159,2
5160,5
5161,8
5162,9
5163,6
5164,0
5165,4
5166,1
5167,9
5168,1
5169,2
5170,6
5171,5
5172,8
5173,1
5174,1
5175,9
5176,8
5177,1
5178,9
5179,8
5180,7
5181,3
5182,5
5183,8
5184,7
5185,2
5186,4
5187,6
5188,9
5189,7
5190,0
5191,9
5192,2
5193,9
5194,2
5195,9
5196,7
5197,2
5198,5
5199,9
5200,2
5201,9
5202,4
5203,2
5204,3
5205,4
5206,5
5207,2
5208,6
5209,9
5210,8
5211,6
5212,6
5213,0
5214,2
5215,9
5216,7
5217,1
5218,5
5219,9
5220,1
5221,6
5222,4
5223,4
5224,6
5225,9
5226,6
5227,9
5228,4
5229,2
5230,2
5231,9
5232,6
5233,9
5234,4
5235,2
5236,2
5237,1
5238,1
5239,2
5240,8
5241,4
5242,4
5243,8
5244,5
5245,5
5246,9
5247,0
5248,4
5249,9
5250,6
5251,8
5252,9
5253,9
5254,9
5255,0
5256,6
5257,1
5258,4
5259,1
5260,1
5261,9
5262,6
5263,6
5264,9
5265,8
5266,5
5267,9
5268,4
5269,2
5270,9
5271,6
5272,0
5273,4
5274,9
5275,9
5276,5
5277,8
5278,4
5279,6
5280,6
5281,1
5282,6
5283,9
5284,3
5285,7
5286,6
5287,2
5288,4
5289,9
5290,4
5291,1
5292,5
5293,4
5294,5
5295,7
5296,6
5297,2
5298,9
5299,9
5300,3
5301,9
5302,5
5303,4
5304,4
5305,6
5306,1
5307,9
5308,1
5309,6
5310,6
5311,2
5312,5
5313,4
5314,2
5315,4
5316,5
5317,8
5318,6
5319,2
5320,7
5321,1
5322,7
5323,6
5324,3
5325,8
5326,2
5327,2
5328,1
5329,1
5330,6
5331,4
5332,0
5333,6
5334,0
5335,6
5336,9
5337,9
5338,6
5339,9
5340,1
5341,9
5342,2
5343,6
5344,9
5345,6
5346,6
5347,2
5348,5
5349,5
5350,3
5351,9
5352,2
5353,5
5354,9
5355,6
5356,7
5357,8
5358,1
5359,1
5360,8
5361,4
5362,8
5363,1
5364,2
5365,4
5366,9
5367,4
5368,6
5369,1
5370,1
5371,8
5372,1
5373,9
5374,6
5375,8
5376,7
5377,9
5378,7
5379,2
5380,2
5381,8
5382,5
5383,5
5384,9
5385,9
5386,2
5387,6
5388,4
5389,9
5390,1
5391,5
5392,7
5393,9
5394,2
5395,5
5396,5
5397,9
5398,2
5399,5
5400,4
5401,1
5402,5
5403,2
5404,1
5405,8
5406,2
5407,4
5408,5
5409,4
5410,4
5411,2
5412,1
5413,6
5414,1
5415,5
5416,1
5417,9
5418,6
5419,2
5420,8
5421,6
5422,2
5423,0
5424,9
5425,6
5426,2
5427,9
5428,2
5429,8
5430,9
5431,9
5432,9
5433,1
5434,8
5435,6
5436,6
5437,1
5438,4
5439,7
5440,9
5441,8
5442,9
5443,6
5444,0
5445,1
5446,2
5447,2
5448,3
5449,2
5450,5
5451,9
5452,5
5453,9
5454,6
5455,0
5456,5
5457,6
5458,4
5459,3
5460,8
5461,6
5462,2
5463,2
5464,6
5465,4
5466,4
5467,5
5468,9
5469,2
5470,9
5471,0
5472,9
5473,6
5474,6
5475,2
5476,3
5477,7
5478,5
5479,1
5480,6
5481,8
5482,7
5483,6
5484,9
5485,1
5486,9
5487,9
5488,9
5489,0
5490,4
5491,8
5492,6
5493,1
5494,9
5495,2
5496,3
5497,9
5498,4
5499,8
5500,6
5501,5
5502,5
5503,0
5504,9
5505,6
5506,4
5507,6
5508,4
5509,1
5510,9
5511,3
5512,4
5513,2
5514,3
5515,3
5516,1
5517,2
5518,1
5519,5
5520,7
5521,1
5522,8
5523,1
5524,6
5525,9
5526,6
5527,8
5528,2
5529,9
5530,6
5531,1
5532,9
5533,9
5534,8
5535,9
5536,2
5537,5
5538,4
5539,6
5540,6
5541,6
5542,5
5543,5
5544,8
5545,5
5546,6
5547,6
5548,1
5549,1
5550,2
5551,3
5552,2
5553,9
5554,0
5555,5
5556,0
5557,9
5558,5
5559,9
5560,9
5561,0
5562,6
5563,4
5564,9
5565,4
5566,5
5567,9
5568,9
5569,5
5570,7
5571,5
5572,4
5573,6
5574,6
5575,9
5576,9
5577,2
5578,6
5579,4
5580,2
5581,8
5582,2
5583,2
5584,9
5585,5
5586,9
5587,9
5588,9
5589,2
5590,2
5591,8
5592,2
5593,4
5594,6
5595,9
5596,2
5597,9
5598,9
5599,6
5600,5
5601,6
5602,2
5603,2
5604,9
5605,2
5606,6
5607,9
5608,8
5609,4
5610,9
5611,9
5612,2
5613,1
5614,6
5615,2
5616,4
5617,0
5618,4
5619,6
5620,9
5621,5
5622,9
5623,9
5624,2
5625,6
5626,5
5627,8
5628,5
5629,9
5630,8
5631,5
5632,5
5633,6
5634,9
5635,2
5636,8
5637,9
5638,1
5639,5
5640,4
5641,9
5642,6
5643,5
5644,1
5645,5
5646,6
5647,1
5648,9
5649,2
5650,9
5651,3
5652,2
5653,6
5654,9
5655,9
5656,2
5657,6
5658,9
5659,8
5660,3
5661,9
5662,8
5663,0
5664,2
5665,2
5666,8
5667,2
5668,6
5669,9
5670,2
5671,2
5672,7
5673,2
5674,4
5675,4
5676,3
5677,5
5678,2
5679,8
5680,1
5681,9
5682,8
5683,9
5684,6
5685,5
5686,0
5687,5
5688,1
5689,6
5690,6
5691,1
5692,1
5693,2
5694,1
5695,9
5696,1
5697,4
5698,1
5699,9
5700,6
5701,9
5702,8
5703,6
5704,2
5705,0
5706,1
5707,4
5708,1
5709,8
5710,5
5711,8
5712,9
5713,7
5714,5
5715,5
5716,1
5717,6
5718,6
5719,6
5720,9
5721,3
5722,6
5723,5
5724,7
5725,6
5726,8
5727,6
5728,6
5729,6
5730,1
5731,4
5732,4
5733,9
5734,9
5735,4
5736,7
5737,8
5738,2
5739,2
5740,3
5741,8
5742,9
5743,9
5744,2
5745,6
5746,1
5747,9
5748,1
5749,6
5750,6
5751,2
5752,9
5753,1
5754,2
5755,5
5756,9
5757,9
5758,6
5759,7
5760,9
5761,9
5762,8
5763,4
5764,8
5765,9
5766,4
5767,1
5768,3
5769,3
5770,6
5771,9
5772,5
5773,9
5774,9
5775,7
5776,4
5777,9
5778,2
5779,5
5780,5
5781,9
5782,9
5783,9
5784,2
5785,2
5786,9
5787,9
5788,2
5789,6
5790,1
5791,2
5792,9
5793,5
5794,3
5795,3
5796,6
5797,6
5798,6
5799,5
5800,9
5801,6
5802,5
5803,4
5804,8
5805,9
5806,9
5807,6
5808,6
5809,3
5810,9
5811,5
5812,8
5813,9
5814,7
5815,7
5816,8
5817,9
5818,5
5819,4
5820,8
5821,4
5822,6
5823,6
5824,2
5825,4
5826,6
5827,9
5828,9
5829,2
5830,1
5831,8
5832,9
5833,9
5834,2
5835,8
5836,6
5837,5
5838,9
5839,2
5840,2
5841,5
5842,6
5843,9
5844,1
5845,5
5846,2
5847,4
5848,7
5849,4
5850,7
5851,2
5852,1
5853,6
5854,5
5855,9
5856,2
5857,9
5858,5
5859,5
5860,1
5861,9
5862,3
5863,5
5864,6
5865,6
5866,5
5867,1
5868,9
5869,2
5870,4
5871,6
5872,3
5873,5
5874,6
5875,4
5876,6
5877,9
5878,6
5879,2
5880,2
5881,5
5882,7
5883,9
5884,8
5885,4
5886,6
5887,9
5888,5
5889,9
5890,7
5891,8
5892,5
5893,8
5894,6
5895,4
5896,6
5897,2
5898,5
5899,6
5900,6
5901,6
5902,9
5903,6
5904,9
5905,2
5906,4
5907,5
5908,4
5909,5
5910,7
5911,7
5912,9
5913,1
5914,9
5915,5
5916,2
5917,5
5918,9
5919,9
5920,8
5921,8
5922,9
5923,2
5924,8
5925,2
5926,1
5927,2
5928,3
5929,6
5930,8
5931,5
5932,6
5933,2
5934,4
5935,2
5936,8
5937,8
5938,9
5939,5
5940,6
5941,1
5942,2
5943,5
5944,6
5945,9
5946,6
5947,9
5948,9
5949,2
5950,6
5951,9
5952,9
5953,5
5954,6
5955,9
5956,9
5957,8
5958,9
5959,5
5960,8
5961,1
5962,8
5963,2
5964,9
5965,6
5966,5
5967,8
5968,5
5969,2
5970,3
5971,7
5972,5
5973,6
5974,8
5975,9
5976,8
5977,4
5978,7
5979,8
5980,2
5981,5
5982,4
5983,2
5984,8
5985,9
5986,9
5987,2
5988,3
5989,2
5990,5
5991,1
5992,9
5993,2
5994,5
5995,1
5996,5
5997,2
5998,2
5999,3
6000,8
6001,2
6002,9
6003,1
6004,4
6005,6
6006,4
6007,0
6008,6
6009,1
6010,3
6011,6
6012,6
6013,8
6014,6
6015,5
6016,2
6017,9
6018,9
6019,9
6020,8
6021,1
6022,3
6023,9
6024,6
6025,6
6026,6
6027,5
6028,5
6029,6
6030,7
6031,6
6032,9
6033,1
6034,8
6035,9
6036,6
6037,2
6038,7
6039,9
6040,4
6041,6
6042,5
6043,8
6044,6
6045,2
6046,3
6047,3
6048,1
6049,5
6050,9
6051,9
6052,3
6053,9
6054,9
6055,6
6056,2
6057,8
6058,7
6059,4
6060,6
6061,9
6062,2
6063,9
6064,9
6065,6
6066,5
6067,5
6068,9
6069,4
6070,2
6071,9
6072,3
6073,9
6074,9
6075,5
6076,9
6077,9
6078,3
6079,9
6080,4
6081,2
6082,7
6083,4
6084,7
6085,5
6086,7
6087,8
6088,4
6089,7
6090,9
6091,0
6092,9
6093,9
6094,6
6095,9
6096,4
6097,8
6098,9
6099,8
6100,2
6101,7
6102,6
6103,2
6104,7
6105,9
6106,9
6107,9
6108,9
6109,4
6110,5
6111,4
6112,5
6113,2
6114,5
6115,8
6116,6
6117,5
6118,4
6119,2
6120,0
6121,1
6122,5
6123,9
6124,5
6125,9
6126,6
6127,1
6128,6
6129,6
6130,2
6131,8
6132,4
6133,7
6134,2
6135,6
6136,2
6137,2
6138,8
6139,4
6140,5
6141,6
6142,4
6143,2
6144,2
6145,9
6146,5
6147,6
6148,1
6149,9
6150,9
6151,3
6152,1
6153,4
6154,8
6155,9
6156,5
6157,9
6158,2
6159,9
6160,4
6161,2
6162,4
6163,9
6164,4
6165,8
6166,6
6167,4
6168,9
6169,2
6170,7
6171,1
6172,5
6173,1
6174,5
6175,8
6176,1
6177,5
6178,7
6179,5
6180,9
6181,9
6182,1
6183,2
6184,8
6185,9
6186,4
6187,2
6188,3
6189,8
6190,5
6191,8
6192,6
6193,5
6194,1
6195,5
6196,6
6197,7
6198,4
6199,2
6200,9
6201,2
6202,9
6203,1
6204,4
6205,5
6206,1
6207,9
6208,3
6209,4
6210,2
6211,9
6212,2
6213,2
6214,8
6215,2
6216,8
6217,2
6218,6
6219,2
6220,3
6221,3
6222,6
6223,9
6224,2
6225,1
6226,4
6227,7
6228,6
6229,5
6230,6
6231,3
6232,9
6233,0
6234,9
6235,2
6236,5
6237,9
6238,5
6239,1
6240,6
6241,4
6242,7
6243,9
6244,6
6245,8
6246,7
6247,5
6248,6
6249,5
6250,9
6251,4
6252,2
6253,9
6254,4
6255,0
6256,6
6257,8
6258,1
6259,5
6260,2
6261,5
6262,8
6263,9
6264,6
6265,2
6266,5
6267,2
6268,2
6269,2
6270,9
6271,8
6272,1
6273,2
6274,4
6275,9
6276,6
6277,9
6278,9
6279,1
6280,6
6281,9
6282,1
6283,9
6284,4
6285,2
6286,2
6287,6
6288,9
6289,2
6290,4
6291,9
6292,6
6293,2
6294,9
6295,2
6296,5
6297,6
6298,5
6299,9
6300,9
6301,9
6302,6
6303,2
6304,1
6305,7
6306,5
6307,7
6308,5
6309,2
6310,5
6311,6
6312,9
6313,3
6314,5
6315,6
6316,2
6317,9
6318,9
6319,6
6320,4
6321,8
6322,2
6323,5
6324,7
6325,9
6326,6
6327,6
6328,2
6329,2
6330,6
6331,6
6332,6
6333,5
6334,5
6335,5
6336,5
6337,6
6338,9
6339,6
6340,6
6341,8
6342,9
6343,9
6344,5
6345,9
6346,3
6347,9
6348,9
6349,9
6350,5
6351,2
6352,6
6353,6
6354,9
6355,9
6356,6
6357,9
6358,4
6359,7
6360,9
6361,5
6362,6
6363,9
6364,7
6365,4
6366,6
6367,3
6368,6
6369,3
6370,5
6371,4
6372,4
6373,4
6374,2
6375,4
6376,2
6377,0
6378,1
6379,5
6380,2
6381,5
6382,9
6383,6
6384,2
6385,6
6386,6
6387,8
6388,6
6389,1
6390,6
6391,4
6392,8
6393,6
6394,5
6395,9
6396,1
6397,6
6398,9
6399,5
6400,6
6401,2
6402,8
6403,6
6404,3
6405,9
6406,4
6407,1
6408,1
6409,3
6410,6
6411,7
6412,5
6413,6
6414,6
6415,8
6416,6
6417,0
6418,6
6419,9
6420,9
6421,6
6422,6
6423,1
6424,2
6425,9
6426,0
6427,3
6428,9
6429,2
6430,6
6431,4
6432,9
6433,5
6434,9
6435,6
6436,2
6437,5
6438,5
6439,6
6440,5
6441,1
6442,2
6443,3
6444,1
6445,9
6446,1
6447,6
6448,9
6449,5
6450,9
6451,9
6452,8
6453,3
6454,2
6455,6
6456,9
6457,0
6458,9
6459,1
6460,2
6461,9
6462,9
6463,9
6464,2
6465,4
6466,9
6467,6
6468,2
6469,3
6470,1
6471,5
6472,6
6473,0
6474,0
6475,1
6476,9
6477,9
6478,5
6479,9
6480,9
6481,8
6482,5
6483,7
6484,1
6485,1
6486,2
6487,2
6488,9
6489,5
6490,3
6491,6
6492,1
6493,4
6494,5
6495,2
6496,0
6497,8
6498,9
6499,8
6500,6
6501,4
6502,9
6503,8
6504,5
6505,8
6506,6
6507,6
6508,5
6509,2
6510,8
6511,2
6512,6
6513,9
6514,2
6515,3
6516,4
6517,9
6518,6
6519,9
6520,4
6521,1
6522,2
6523,3
6524,4
6525,4
6526,9
6527,7
6528,6
6529,2
6530,6
6531,2
6532,4
6533,9
6534,9
6535,2
6536,5
6537,2
6538,3
6539,3
6540,2
6541,6
6542,9
6543,7
6544,0
6545,0
6546,2
6547,9
6548,8
6549,6
6550,5
6551,4
6552,6
6553,6
6554,2
6555,2
6556,2
6557,2
6558,4
6559,3
6560,1
6561,7
6562,4
6563,9
6564,4
6565,7
6566,4
6567,9
6568,9
6569,1
6570,9
6571,6
6572,8
6573,7
6574,1
6575,1
6576,2
6577,9
6578,9
6579,9
6580,1
6581,9
6582,9
6583,9
6584,2
6585,5
6586,9
6587,1
6588,1
6589,9
6590,5
6591,9
6592,8
6593,9
6594,2
6595,6
6596,4
6597,6
6598,9
6599,1
6600,6
6601,9
6602,9
6603,6
6604,5
6605,7
6606,9
6607,9
6608,2
6609,2
6610,9
6611,9
6612,2
6613,8
6614,9
6615,0
6616,9
6617,9
6618,2
6619,9
6620,0
6621,8
6622,0
6623,2
6624,6
6625,2
6626,5
6627,2
6628,9
6629,2
6630,1
6631,8
6632,4
6633,4
6634,5
6635,7
6636,1
6637,2
6638,2
6639,6
6640,3
6641,2
6642,5
6643,6
6644,4
6645,9
6646,1
6647,1
6648,6
6649,1
6650,9
6651,9
6652,6
6653,3
6654,9
6655,2
6656,5
6657,4
6658,6
6659,2
6660,5
6661,5
6662,2
6663,5
6664,9
6665,1
6666,9
6667,5
6668,5
6669,9
6670,6
6671,4
6672,1
6673,6
6674,2
6675,4
6676,6
6677,0
6678,9
6679,1
6680,5
6681,5
6682,9
6683,3
6684,3
6685,1
6686,8
6687,9
6688,5
6689,2
6690,5
6691,6
6692,5
6693,7
6694,8
6695,9
6696,9
6697,6
6698,6
6699,4
6700,8
6701,0
6702,4
6703,9
6704,9
6705,9
6706,2
6707,2
6708,8
6709,1
6710,0
6711,2
6712,9
6713,0
6714,9
6715,4
6716,9
6717,8
6718,8
6719,6
6720,5
6721,4
6722,6
6723,9
6724,2
6725,1
6726,9
6727,1
6728,0
6729,3
6730,5
6731,2
6732,4
6733,3
6734,1
6735,7
6736,9
6737,6
6738,8
6739,6
6740,9
6741,5
6742,6
6743,8
6744,6
6745,5
6746,9
6747,5
6748,5
6749,9
6750,2
6751,8
6752,9
6753,1
6754,8
6755,9
6756,8
6757,5
6758,5
6759,6
6760,4
6761,4
6762,0
6763,1
6764,6
6765,0
6766,9
6767,6
6768,9
6769,2
6770,6
6771,9
6772,1
6773,5
6774,2
6775,1
6776,4
6777,4
6778,9
6779,2
6780,4
6781,8
6782,5
6783,6
6784,2
6785,2
6786,5
6787,7
6788,5
6789,1
6790,4
6791,5
6792,9
6793,3
6794,5
6795,2
6796,3
6797,3
6798,8
6799,6
6800,1
6801,6
6802,5
6803,5
6804,5
6805,2
6806,9
6807,6
6808,6
6809,9
6810,0
6811,9
6812,8
6813,6
6814,6
6815,2
6816,9
6817,3
6818,6
6819,3
6820,9
6821,0
6822,4
6823,3
6824,1
6825,3
6826,5
6827,3
6828,8
6829,5
6830,2
6831,9
6832,7
6833,9
6834,1
6835,1
6836,8
6837,8
6838,9
6839,8
6840,7
6841,6
6842,4
6843,4
6844,4
6845,5
6846,2
6847,3
6848,5
6849,9
6850,4
6851,9
6852,8
6853,1
6854,9
6855,9
6856,2
6857,9
6858,1
6859,5
6860,5
6861,6
6862,7
6863,3
6864,6
6865,6
6866,0
6867,9
6868,1
6869,4
6870,9
6871,5
6872,2
6873,7
6874,2
6875,2
6876,5
6877,1
6878,2
6879,9
6880,8
6881,9
6882,8
6883,3
6884,4
6885,2
6886,2
6887,4
6888,4
6889,5
6890,4
6891,1
6892,3
6893,8
6894,2
6895,5
6896,6
6897,5
6898,4
6899,6
6900,5
6901,6
6902,1
6903,6
6904,8
6905,9
6906,5
6907,5
6908,6
6909,9
6910,7
6911,4
6912,4
6913,8
6914,1
6915,3
6916,6
6917,6
6918,0
6919,1
6920,4
6921,5
6922,2
6923,1
6924,2
6925,6
6926,4
6927,1
6928,6
6929,8
6930,8
6931,3
6932,5
6933,0
6934,6
6935,0
6936,5
6937,4
6938,3
6939,9
6940,4
6941,8
6942,3
6943,5
6944,9
6945,9
6946,9
6947,9
6948,4
6949,6
6950,2
6951,9
6952,2
6953,9
6954,4
6955,8
6956,2
6957,5
6958,6
6959,4
6960,5
6961,2
6962,4
6963,5
6964,3
6965,2
6966,4
6967,5
6968,4
6969,9
6970,2
6971,6
6972,9
6973,4
6974,9
6975,3
6976,1
6977,6
6978,2
6979,8
6980,1
6981,8
6982,6
6983,8
6984,4
6985,9
6986,8
6987,9
6988,2
6989,1
6990,6
6991,5
6992,4
6993,9
6994,2
6995,8
6996,4
6997,4
6998,2
6999,2
7000,8
7001,9
7002,9
7003,3
7004,9
7005,8
7006,6
7007,9
7008,5
7009,3
7010,5
7011,6
7012,2
7013,6
7014,9
7015,9
7016,1
7017,5
7018,6
7019,7
7020,3
7021,6
7022,6
7023,7
7024,6
7025,9
7026,2
7027,2
7028,2
7029,0
7030,5
7031,4
7032,5
7033,6
7034,5
7035,6
7036,6
7037,0
7038,4
7039,0
7040,9
7041,8
7042,7
7043,1
7044,9
7045,9
7046,6
7047,6
7048,1
7049,6
7050,6
7051,0
7052,3
7053,9
7054,6
7055,4
7056,8
7057,5
7058,6
7059,8
7060,6
7061,6
7062,4
7063,8
7064,3
7065,7
7066,9
7067,5
7068,9
7069,9
7070,7
7071,3
7072,2
7073,5
7074,8
7075,6
7076,2
7077,4
7078,4
7079,6
7080,2
7081,9
7082,5
7083,0
7084,6
7085,0
7086,5
7087,9
7088,9
7089,9
7090,6
7091,2
7092,8
7093,4
7094,5
7095,1
7096,9
7097,5
7098,4
7099,0
7100,6
7101,9
7102,9
7103,9
7104,5
7105,5
7106,5
7107,9
7108,9
7109,2
7110,6
7111,1
7112,4
7113,9
7114,6
7115,5
7116,6
7117,9
7118,5
7119,4
7120,9
7121,1
7122,9
7123,4
7124,1
7125,9
7126,5
7127,5
7128,4
7129,1
7130,8
7131,4
7132,1
7133,9
7134,6
7135,3
7136,6
7137,5
7138,9
7139,4
7140,6
7141,2
7142,3
7143,9
7144,5
7145,1
7146,3
7147,3
7148,2
7149,6
7150,2
7151,1
7152,9
7153,8
7154,6
7155,1
7156,8
7157,9
7158,6
7159,7
7160,1
7161,6
7162,2
7163,9
7164,8
7165,9
7166,0
7167,5
7168,2
7169,9
7170,8
7171,9
7172,9
7173,3
7174,5
7175,9
7176,9
7177,6
7178,8
7179,5
7180,5
7181,4
7182,3
7183,2
7184,5
7185,8
7186,6
7187,5
7188,2
7189,6
7190,9
7191,2
7192,3
7193,4
7194,1
7195,8
7196,6
7197,5
7198,6
7199,2
7200,5
7201,4
7202,9
7203,2
7204,5
7205,9
7206,6
7207,6
7208,9
7209,2
7210,9
7211,9
7212,6
7213,1
7214,8
7215,1
7216,7
7217,1
7218,2
7219,8
7220,4
7221,9
7222,4
7223,6
7224,2
7225,6
7226,5
7227,5
7228,5
7229,2
7230,2
7231,5
7232,9
7233,6
7234,4
7235,9
7236,3
7237,5
7238,6
7239,8
7240,9
7241,2
7242,6
7243,1
7244,3
7245,6
7246,9
7247,2
7248,8
7249,6
7250,9
7251,4
7252,8
7253,5
7254,2
7255,3
7256,1
7257,1
7258,9
7259,4
7260,9
7261,8
7262,1
7263,9
7264,7
7265,8
7266,9
7267,4
7268,2
7269,6
7270,5
7271,1
7272,9
7273,6
7274,1
7275,9
7276,5
7277,1
7278,7
7279,5
7280,6
7281,5
7282,5
7283,0
7284,5
7285,8
7286,9
7287,3
7288,5
7289,9
7290,5
7291,2
7292,6
7293,8
7294,0
7295,5
7296,1
7297,1
7298,9
7299,9
7300,5
7301,3
7302,3
7303,2
7304,8
7305,7
7306,9
7307,6
7308,4
7309,6
7310,3
7311,2
7312,0
7313,5
7314,6
7315,8
7316,4
7317,9
7318,9
7319,5
7320,8
7321,5
7322,4
7323,6
7324,1
7325,7
7326,4
7327,8
7328,8
7329,3
7330,6
7331,1
7332,3
7333,4
7334,6
7335,2
7336,8
7337,1
7338,9
7339,8
7340,1
7341,0
7342,6
7343,2
7344,1
7345,9
7346,5
7347,6
7348,2
7349,7
7350,6
7351,4
7352,6
7353,3
7354,8
7355,8
7356,8
7357,7
7358,6
7359,8
7360,4
7361,2
7362,2
7363,9
7364,5
7365,8
7366,6
7367,6
7368,9
7369,9
7370,5
7371,9
7372,2
7373,9
7374,6
7375,7
7376,9
7377,2
7378,5
7379,5
7380,8
7381,9
7382,1
7383,2
7384,6
7385,8
7386,6
7387,2
7388,0
7389,8
7390,0
7391,3
7392,2
7393,4
7394,3
7395,6
7396,5
7397,9
7398,3
7399,6
7400,1
7401,5
7402,6
7403,4
7404,1
7405,5
7406,9
7407,9
7408,9
7409,6
7410,6
7411,3
7412,5
7413,9
7414,8
7415,9
7416,5
7417,8
7418,7
7419,8
7420,0
7421,8
7422,2
7423,9
7424,6
7425,9
7426,6
7427,9
7428,0
7429,9
7430,6
7431,3
7432,8
7433,9
7434,4
7435,5
7436,9
7437,5
7438,5
7439,2
7440,6
7441,2
7442,4
7443,8
7444,9
7445,5
7446,2
7447,9
7448,1
7449,8
7450,7
7451,2
7452,9
7453,2
7454,9
7455,1
7456,6
7457,6
7458,5
7459,5
7460,6
7461,2
7462,4
7463,3
7464,4
7465,8
7466,1
7467,9
7468,3
7469,5
7470,5
7471,4
7472,2
7473,3
7474,2
7475,6
7476,9
7477,5
7478,5
7479,4
7480,5
7481,1
7482,4
7483,2
7484,6
7485,9
7486,3
7487,2
7488,1
7489,4
7490,1
7491,2
7492,9
7493,8
7494,4
7495,1
7496,9
7497,1
7498,3
7499,0
7500,5
7501,9
7502,2
7503,5
7504,9
7505,9
7506,4
7507,5
7508,9
7509,2
7510,5
7511,9
7512,1
7513,6
7514,1
7515,5
7516,3
7517,6
7518,6
7519,2
7520,1
7521,6
7522,5
7523,1
7524,4
7525,8
7526,2
7527,9
7528,9
7529,6
7530,2
7531,5
7532,0
7533,9
7534,4
7535,5
7536,1
7537,6
7538,4
7539,2
7540,6
7541,3
7542,9
7543,6
7544,5
7545,8
7546,6
7547,9
7548,4
7549,6
7550,5
7551,6
7552,5
7553,5
7554,9
7555,2
7556,5
7557,2
7558,6
7559,9
7560,4
7561,9
7562,6
7563,9
7564,2
7565,6
7566,8
7567,4
7568,6
7569,4
7570,8
7571,8
7572,1
7573,8
7574,8
7575,6
7576,5
7577,3
7578,3
7579,2
7580,0
7581,0
7582,8
7583,8
7584,4
7585,6
7586,5
7587,8
7588,2
7589,0
7590,9
7591,6
7592,8
7593,1
7594,6
7595,0
7596,8
7597,1
7598,9
7599,0
7600,1
7601,2
7602,2
7603,3
7604,6
7605,5
7606,2
7607,4
7608,6
7609,8
7610,4
7611,5
7612,6
7613,6
7614,9
7615,3
7616,9
7617,7
7618,5
7619,2
7620,2
7621,7
7622,5
7623,1
7624,6
7625,9
7626,3
7627,0
7628,2
7629,5
7630,6
7631,8
7632,7
7633,8
7634,4
7635,7
7636,5
7637,6
7638,4
7639,1
7640,6
7641,6
7642,9
7643,2
7644,1
7645,9
